Ticker_id,Date,Open,High,Low,Close,Volume
INDEXSP:.INX,2018-09-21 16.00.00,"2936,76","2940,91","2927,11","2929,67",0
INDEXSP:.INX,2018-09-24 16.00.00,"2921,83","2923,79","2912,63","2919,37",0
INDEXSP:.INX,2018-09-25 16.00.00,"2921,75","2923,95","2913,7","2915,56",0
INDEXSP:.INX,2018-09-26 16.00.00,"2916,98","2931,15","2903,28","2905,97",0
INDEXSP:.INX,2018-09-27 16.00.00,"2911,65","2927,22","2909,27",2914,0
INDEXSP:.INX,2018-09-28 16.00.00,"2910,03","2920,53","2907,5","2913,98",0
INDEXSP:.INX,2018-10-01 16.00.00,"2926,29","2937,06","2917,91","2924,59",0
INDEXSP:.INX,2018-10-02 16.00.00,"2923,8","2931,42","2919,37","2923,43",0
INDEXSP:.INX,2018-10-03 16.00.00,"2931,69","2939,86","2921,36","2925,51",0
INDEXSP:.INX,2018-10-04 16.00.00,"2919,35","2919,78","2883,92","2901,61",0
INDEXSP:.INX,2018-10-05 16.00.00,"2902,54","2909,64","2869,29","2885,57",0
INDEXSP:.INX,2018-10-08 16.00.00,"2877,53","2889,45","2862,08","2884,43",0
INDEXSP:.INX,2018-10-09 16.00.00,"2882,51","2894,83","2874,27","2880,34",0
INDEXSP:.INX,2018-10-10 16.00.00,"2873,9","2874,02","2784,86","2785,68",0
INDEXSP:.INX,2018-10-11 16.00.00,"2776,87","2795,14","2710,51","2728,37",0
INDEXSP:.INX,2018-10-12 16.00.00,"2770,54","2775,77","2729,44","2767,13",0
INDEXSP:.INX,2018-10-15 16.00.00,"2763,83","2775,99","2749,03","2750,79",0
INDEXSP:.INX,2018-10-16 16.00.00,"2767,05","2813,46","2766,91","2809,92",0
INDEXSP:.INX,2018-10-17 16.00.00,"2811,67","2816,94","2781,81","2809,21",0
INDEXSP:.INX,2018-10-18 16.00.00,2802,"2806,04","2755,18","2768,78",0
INDEXSP:.INX,2018-10-19 16.00.00,"2775,66","2797,77","2760,27","2767,78",0
INDEXSP:.INX,2018-10-22 16.00.00,"2773,94","2778,94","2749,22","2755,88",0
INDEXSP:.INX,2018-10-23 16.00.00,"2721,03","2753,59","2691,43","2740,69",0
INDEXSP:.INX,2018-10-24 16.00.00,"2737,87","2742,59","2651,89","2656,1",0
INDEXSP:.INX,2018-10-25 16.00.00,"2674,88","2722,7","2667,84","2705,57",0
INDEXSP:.INX,2018-10-26 16.00.00,"2667,86","2692,38","2628,16","2658,69",0
INDEXSP:.INX,2018-10-29 16.00.00,"2682,65","2706,85","2603,54","2641,25",0
INDEXSP:.INX,2018-10-30 16.00.00,"2640,68","2685,43","2635,34","2682,63",0
INDEXSP:.INX,2018-10-31 16.00.00,"2705,6","2736,69","2705,6","2711,74",0
INDEXSP:.INX,2018-11-01 16.00.00,"2717,58","2741,67","2708,85","2740,37",0
INDEXSP:.INX,2018-11-02 16.00.00,"2745,45","2756,55","2700,44","2723,06",0
INDEXSP:.INX,2018-11-05 16.00.00,"2726,37","2744,27","2717,94","2738,31",0
INDEXSP:.INX,2018-11-06 16.00.00,"2738,4","2756,82","2737,08","2755,45",0
INDEXSP:.INX,2018-11-07 16.00.00,"2774,13","2815,15","2774,13","2813,89",0
INDEXSP:.INX,2018-11-08 16.00.00,"2806,38","2814,75","2794,99","2806,83",0
INDEXSP:.INX,2018-11-09 16.00.00,"2794,1","2794,1","2764,24","2781,01",0
INDEXSP:.INX,2018-11-12 16.00.00,"2773,93","2775,99",2722,"2726,22",0
INDEXSP:.INX,2018-11-13 16.00.00,"2730,05","2754,6","2714,98","2722,18",0
INDEXSP:.INX,2018-11-14 16.00.00,"2737,9","2746,8","2685,75","2701,58",0
INDEXSP:.INX,2018-11-15 16.00.00,"2693,52","2735,38","2670,75","2730,2",0
INDEXSP:.INX,2018-11-16 16.00.00,"2718,54","2746,75","2712,16","2736,27",0
INDEXSP:.INX,2018-11-19 16.00.00,"2730,74","2733,16","2681,09","2690,73",0
INDEXSP:.INX,2018-11-20 16.00.00,"2654,6","2669,44","2631,52","2641,89",0
INDEXSP:.INX,2018-11-21 16.00.00,"2657,74","2670,73","2649,82","2649,93",0
INDEXSP:.INX,2018-11-23 13.00.00,"2633,36","2647,55","2631,09","2632,56",0
INDEXSP:.INX,2018-11-26 16.00.00,"2649,97","2674,35","2649,97","2673,45",0
INDEXSP:.INX,2018-11-27 16.00.00,"2663,75","2682,53","2655,89","2682,17",0
INDEXSP:.INX,2018-11-28 16.00.00,"2691,45",2744,"2684,38","2743,79",0
INDEXSP:.INX,2018-11-29 16.00.00,"2736,97","2753,75","2722,94","2737,76",0
INDEXSP:.INX,2018-11-30 16.00.00,"2737,76","2760,88","2732,76","2760,17",0
INDEXSP:.INX,2018-12-03 16.00.00,"2790,5","2800,18","2773,38","2790,37",0
INDEXSP:.INX,2018-12-04 16.00.00,"2782,43","2785,93","2697,18","2700,06",0
INDEXSP:.INX,2018-12-06 16.00.00,"2663,51","2696,15","2621,53","2695,95",0
INDEXSP:.INX,2018-12-07 16.00.00,"2691,26","2708,54","2623,14","2633,08",0
INDEXSP:.INX,2018-12-10 16.00.00,"2630,86","2647,51","2583,23","2637,72",0
INDEXSP:.INX,2018-12-11 16.00.00,"2664,44","2674,35","2621,3","2636,78",0
INDEXSP:.INX,2018-12-12 16.00.00,"2658,23","2685,44","2650,26","2651,07",0
INDEXSP:.INX,2018-12-13 16.00.00,"2658,7","2670,19","2637,27","2650,54",0
